industry,year,mean,std
Other,2018,0.6523985933901094,0.12419367353393833
Other,2019,0.5561639929217501,0.9958968995814192
Other,2020,1.292356116765646,1.4326564410844058
Other,2021,1.1535669929650358,0.8099327235874907
Other,2022,0.6864021637542298,1.1652290655568862
Other,2023,0.8631206882061884,1.2627536317736892
Public Administration,1996,1.439707329220804,1.433602736113439
Public Administration,1997,0.756661596333635,1.4775469001880734
Public Administration,1998,0.6355122949170683,1.2873073834913091
Public Administration,1999,1.396672746134222,0.293916937124569
Public Administration,2000,1.5574558387778648,0.6977942721918634
Public Administration,2001,-0.14834892559555296,0.10030738005016888
Public Administration,2002,0.15901424214165208,0.09996849983661592
Public Administration,2003,0.3635229836770333,0.06491586219623155
Public Administration,2004,0.48005133403992445,0.09091516771618387
Public Administration,2005,0.5724365049019136,0.23434284722806534
Public Administration,2006,0.8857519949409518,0.6789434104882797
Public Administration,2007,0.5811358475148519,1.0599114897775934
Public Administration,2008,0.32209735157010116,0.8048598319604696
Public Administration,2009,1.057416837892691,1.0811149341489117
Public Administration,2010,1.0187634670507426,1.6936886052966824
Public Administration,2011,1.1060073423720957,1.0047386008805237
Public Administration,2012,1.3307961016879064,0.9544444386093669
Public Administration,2013,1.370688516058789,1.282440239230431
Public Administration,2014,1.3479249305515508,1.6066999285845942
Public Administration,2015,1.296711304589151,1.6320510631030467
Public Administration,2016,1.4142459037186141,1.7212815784558326
Public Administration,2017,1.2805430594537544,1.9572626997031346
Public Administration,2018,0.9225653365876001,1.9828954487832766
Public Administration,2019,1.4569177349636733,1.3049884280463688
Public Administration,2020,1.6656828738100433,1.7958459934134523
Public Administration,2021,1.61860438425336,2.033678111130351
Public Administration,2022,1.1897523071320104,1.6165493770781532
Public Administration,2023,0.8685128729743172,0.9085099003687559
Retail Trade,1996,1.3081552805365357,1.6803899263519304
Retail Trade,1997,0.8509213921534378,1.2206145200077445
Retail Trade,1998,0.9518484371305175,0.8277742738515645
Retail Trade,1999,1.1860804545218193,0.7207301862097155
Retail Trade,2000,0.9689097984619145,0.9620995545182075
Retail Trade,2001,0.6135220143522904,1.0084056565955057
Retail Trade,2002,0.756611675606418,0.9711557687299649
Retail Trade,2003,0.946128231243736,0.9000558031643816
Retail Trade,2004,1.0103240878512545,0.9140219754127201
Retail Trade,2005,1.0256226813227987,1.1116989562291284
Retail Trade,2006,1.1949454109927076,1.2719826993281316
Retail Trade,2007,1.1926463846549216,1.0884114144636814
Retail Trade,2008,1.0046791402219073,0.8022908672812316
Retail Trade,2009,1.5715428552738522,1.4352326734107916
Retail Trade,2010,1.6728230998188431,1.3689472697374272
Retail Trade,2011,1.4925689404681286,1.1774171733125285
Retail Trade,2012,1.139670040823833,0.7523484236972688
Retail Trade,2013,1.0646679054332429,0.8772291354494691
Retail Trade,2014,1.3214173409608692,1.0418534853781454
Retail Trade,2015,1.1551506797465183,0.9865157576795099
Retail Trade,2016,0.9179865936882423,1.2133439297227053
Retail Trade,2017,0.9521986912986515,1.4230257455600486
Retail Trade,2018,0.9381982015832062,1.1753004545697225
Retail Trade,2019,1.2042359060127108,0.9658246898816538
Retail Trade,2020,1.636311807777076,0.9808844552910603
Retail Trade,2021,1.8498809135869272,1.167711973726885
Retail Trade,2022,1.3794932330327847,0.9656445909670289
Retail Trade,2023,1.2752375319130098,0.661038718677583
Services,1996,1.6938235221973348,2.023972279460771
Services,1997,1.5167455306981628,1.6997940180832656
Services,1998,1.280283855887785,1.1626699883643694
Services,1999,1.3518060794306954,1.135658579564607
Services,2000,1.4582352408234736,1.6246723093215008
Services,2001,1.833618754593128,1.792942969819606
Services,2002,1.8405197532180912,1.6653020604625943
Services,2003,1.4708553573511116,1.4280567459497058
Services,2004,1.2425752395639005,1.293863625516218
Services,2005,1.4397109216158288,1.8458403064306963
Services,2006,1.6553242792086476,1.794637243244148
Services,2007,1.3784508648888425,1.3808029263085366
Services,2008,1.2410528771924696,0.9076319436761366
Services,2009,1.3192025926007565,0.8173801750932598
Services,2010,1.340666586412347,0.8803988628166778
Services,2011,1.2908799614257909,0.9851655522785729
Services,2012,1.2478313507544876,0.7221008422275496
Services,2013,1.329510345002354,1.0570519031135936
Services,2014,1.221793969324312,1.5385694350968575
Services,2015,1.0100248560699476,1.4187345004365306
Services,2016,1.1494375637018497,1.3503042136025665
Services,2017,1.242601018240779,1.4071989245701242
Services,2018,1.1801398471999214,1.5362339646655734
Services,2019,1.4232299364820051,1.0031721199706318
Services,2020,1.4319039799850022,0.7679536436712879
Services,2021,1.5322782457008717,0.9540532161836316
Services,2022,1.374561409765607,1.4032322522084837
Services,2023,1.1547947874651194,1.249247462084394
Transportation & Utilities,1996,1.119276469891128,1.7511320166317421
Transportation & Utilities,1997,1.0226983345687393,1.3320858813695984
Transportation & Utilities,1998,0.9424375910640963,0.9571657986839367
Transportation & Utilities,1999,0.8086746450546273,0.825531902494666
Transportation & Utilities,2000,0.6572336593844428,0.9849377400853445
Transportation & Utilities,2001,0.5145925231161445,1.164632230243184
Transportation & Utilities,2002,0.6617670788413549,1.2359945028412362
Transportation & Utilities,2003,0.8289279558315877,1.0550893707818227
Transportation & Utilities,2004,0.8591176428528667,1.1222953573975707
Transportation & Utilities,2005,0.9687097300000581,1.11296516921515
Transportation & Utilities,2006,1.058138658481205,1.2778385889326258
Transportation & Utilities,2007,1.0536204183445887,1.1703385771611554
Transportation & Utilities,2008,0.9870633371040866,0.8572539656637306
Transportation & Utilities,2009,0.9592177454583849,0.9071149146133222
Transportation & Utilities,2010,0.967205060571282,0.9966860986033925
Transportation & Utilities,2011,1.0356798815961992,1.0187229695152826
Transportation & Utilities,2012,0.9326345904191329,0.8132073245101012
Transportation & Utilities,2013,0.8938347010210844,0.8530096862250275
Transportation & Utilities,2014,1.024236162560934,0.9367093541352934
Transportation & Utilities,2015,1.0646573814317866,0.9612881883114436
Transportation & Utilities,2016,1.1215500666664344,1.3294168736182645
Transportation & Utilities,2017,1.0385189837852373,1.3827799018244762
Transportation & Utilities,2018,0.8376516740658687,1.0141248151694202
Transportation & Utilities,2019,0.9626620792114827,0.6807445224492557
Transportation & Utilities,2020,1.0476382072706258,0.7801904792613337
Transportation & Utilities,2021,1.1037027399035355,0.8477997950806054
Transportation & Utilities,2022,0.9533981776993339,0.6301787591361009
Transportation & Utilities,2023,0.9794175877532151,0.5978625718242931
Unknown,1997,,
Unknown,1998,,
Unknown,1999,,
Unknown,2000,,
Unknown,2001,,
Unknown,2002,,
Unknown,2003,,
Unknown,2004,,
Unknown,2005,,
Unknown,2010,,
Unknown,2011,,
Unknown,2012,,
Unknown,2013,,
Unknown,2014,,
Unknown,2017,,
Unknown,2018,0.8781477088222808,1.9494228283915218
Unknown,2019,2.5330464687459195,3.445569098668533
Unknown,2020,0.054757631998330114,0.022566949963901423
Unknown,2021,,
Unknown,2022,1.522800850941278,0.5192180695393651
Unknown,2023,1.8632995389930471,0.3542897699432752
Wholesale Trade,1996,1.348287304798863,1.6457031510229856
Wholesale Trade,1997,1.1449509548029624,1.199238015002895
Wholesale Trade,1998,1.1146168864493253,1.1665432673017762
Wholesale Trade,1999,1.1144935260990578,0.8979967420666115
Wholesale Trade,2000,0.8125325872410605,1.1099205720445011
Wholesale Trade,2001,0.8853532806328314,1.3198551838583268
Wholesale Trade,2002,0.9701224587850952,1.2156879270397944
Wholesale Trade,2003,0.8455120701158884,0.8254496552559976
Wholesale Trade,2004,0.9834039391973037,0.8701736158722979
Wholesale Trade,2005,1.3911845928857762,1.502805956988693
Wholesale Trade,2006,1.7361982972091743,1.63666156062364
Wholesale Trade,2007,1.6371852541084568,1.5398831326973257
Wholesale Trade,2008,1.0637517828832546,1.0144321034643689
Wholesale Trade,2009,1.2235908651279719,0.8028250088011916
Wholesale Trade,2010,1.2877187687988698,0.8290823452001235
Wholesale Trade,2011,1.3643835621770186,0.915190356059054
Wholesale Trade,2012,1.3107152583285249,0.7529734685682092
Wholesale Trade,2013,1.2576673803530027,0.8567505447910442
Wholesale Trade,2014,1.1930456347216771,0.8574153985184775
Wholesale Trade,2015,1.045797724796028,1.0403856787347745
Wholesale Trade,2016,1.0389677616330064,1.3549596547553362
Wholesale Trade,2017,1.3283841373817633,1.4140980928158788
Wholesale Trade,2018,1.3595130305922491,1.1202192967028082
Wholesale Trade,2019,1.252393206935437,0.841787382593977
Wholesale Trade,2020,1.4221525769026875,0.8840370904603897
Wholesale Trade,2021,1.5607009610606077,1.3974799795388095
Wholesale Trade,2022,1.352403029229727,1.5409020705794347
Wholesale Trade,2023,1.1754853920614687,0.7079381620855334
