industry,year,mean,std
"Finance, Insurance, Real Estate",1999,0.7648085783336896,1.198420302041821
"Finance, Insurance, Real Estate",2000,0.24266025433878424,1.1158293809587845
"Finance, Insurance, Real Estate",2001,0.36543085955000815,0.8193640261460857
"Finance, Insurance, Real Estate",2002,0.28614399831889126,0.767877469997591
"Finance, Insurance, Real Estate",2003,0.48962475212616974,0.77320401140096
"Finance, Insurance, Real Estate",2004,0.8834778215272664,1.0683279003960355
"Finance, Insurance, Real Estate",2005,0.9450990003611125,0.97729251522234
"Finance, Insurance, Real Estate",2006,0.6299443992172344,1.158398300259513
"Finance, Insurance, Real Estate",2007,0.7184614348183181,1.3061084982087119
"Finance, Insurance, Real Estate",2008,0.6033900006254973,0.9430388584803777
"Finance, Insurance, Real Estate",2009,0.9583599222832945,1.2126521991275814
"Finance, Insurance, Real Estate",2010,0.9740238186555118,1.6687108952307554
"Finance, Insurance, Real Estate",2011,1.0461516822467896,0.97649400355299
"Finance, Insurance, Real Estate",2012,0.9626740125679776,0.8352643033390489
"Finance, Insurance, Real Estate",2013,1.1383585668252123,1.4067849185569827
"Finance, Insurance, Real Estate",2014,1.098608136905957,1.1222771047979028
"Finance, Insurance, Real Estate",2015,1.0291460163077826,1.3970161700360204
"Finance, Insurance, Real Estate",2016,0.77951209202861,1.0246243845933805
"Finance, Insurance, Real Estate",2017,1.3364220076985909,1.9413020886864751
"Finance, Insurance, Real Estate",2018,0.6269518982759601,1.1191647104666458
"Finance, Insurance, Real Estate",2019,1.0686980008939777,0.7855864989381839
"Finance, Insurance, Real Estate",2020,1.1415524950433258,0.9348713187211287
"Finance, Insurance, Real Estate",2021,0.9239479606699138,1.0762316967391456
"Finance, Insurance, Real Estate",2022,0.7104888562151025,0.9826974723884822
"Finance, Insurance, Real Estate",2023,0.9450822046363191,0.806396145562512
Manufacturing,1996,1.4322244057661435,1.5139856087304662
Manufacturing,1997,0.9545475957619706,1.3447623376637445
Manufacturing,1998,0.9763694511232581,1.4681261994394508
Manufacturing,1999,0.9912083034831725,1.5015551917913943
Manufacturing,2000,0.6569280354767537,2.1033486304097235
Manufacturing,2001,1.2702990576334618,1.5982275538052533
Manufacturing,2002,1.0766977179559707,1.6444625342413433
Manufacturing,2003,1.162612711704427,1.4890732982936972
Manufacturing,2004,1.294027177531157,1.91735387629658
Manufacturing,2005,1.5591563462394649,1.894134549064565
Manufacturing,2006,1.7974375000403378,2.2736111532263608
Manufacturing,2007,1.193070027818272,1.7894451339419284
Manufacturing,2008,1.0350173620176013,1.1958867945202811
Manufacturing,2009,1.3909277224672074,1.440175622414123
Manufacturing,2010,1.312974005737731,2.1112956961832996
Manufacturing,2011,1.3499146743193216,1.0081554122498324
Manufacturing,2012,1.2783337981196166,1.0184664308381253
Manufacturing,2013,1.3283269134225597,1.9322933886452964
Manufacturing,2014,1.1573106241700473,1.7795508049656743
Manufacturing,2015,1.075677854713579,2.09100997689518
Manufacturing,2016,1.000229998865583,1.5660653214323828
Manufacturing,2017,1.3485290476769247,2.8628852146943284
Manufacturing,2018,0.9046784869914044,2.0008929016421955
Manufacturing,2019,1.4016820650741102,0.9404335383979469
Manufacturing,2020,1.4308828808052458,1.4048195076039172
Manufacturing,2021,1.2664575723654337,1.6543176409175928
Manufacturing,2022,0.9488251764108179,1.1163795500451366
Manufacturing,2023,1.2393076509625276,1.1303218432207285
Mining,1996,1.0775773586458772,1.4443041537632726
Mining,1997,0.8125159500912739,1.5499814925791808
Mining,1998,1.1948906593737643,1.3772049203712746
Mining,1999,0.5765631878874687,1.9495392971291579
Mining,2000,0.1259231639006178,1.7177867432438014
Mining,2001,0.6256393289520136,0.9157054084261864
Mining,2002,0.47459563461684073,0.8937224684801889
Mining,2003,0.25878720400038013,1.1092237847039637
Mining,2004,1.2573488462961548,2.0340080295142258
Mining,2005,1.2426638326174415,2.0902049712182618
Mining,2006,2.7317670083692547,1.8002085258433804
Mining,2007,1.5896615611052962,1.7997074728196456
Mining,2008,1.1746442889248119,1.2317481483640011
Mining,2009,1.673452557088546,1.313771029613299
Mining,2010,1.249407348325049,1.8735738669570983
Mining,2011,1.766965841264556,1.1204258902164552
Mining,2012,2.06812211852955,1.1954291582054224
Mining,2013,2.0495846596338985,2.0371485183203837
Mining,2014,1.2042577821579967,2.4799543985317185
Mining,2015,0.7076265939068869,3.0655714370249045
Mining,2016,2.5372643647083644,4.367050032973744
Mining,2017,3.149053333359981,4.103441395636654
Mining,2018,1.7248304705739297,1.9249817228327817
Mining,2019,1.7776303329181615,1.1748164293310719
Mining,2020,3.3277632882761132,2.6444532360030992
Mining,2021,2.101315261701305,4.303380789049523
Mining,2022,0.43832742116100776,2.712658651006941
Mining,2023,1.2588292205932754,1.0903078884007422
Other,1996,,
Other,1997,,
Other,1998,,
Other,1999,-5.737883325591596,
Other,2000,-0.13883620328551277,3.832258970023858
Other,2001,-0.3437978415517636,0.058271772450595866
Other,2002,,
Other,2003,2.7318616266820026,0.7283918079271555
Other,2004,,
Other,2005,,
Other,2006,,
Other,2007,,
Other,2008,,
Other,2009,,
Other,2010,0.56171976501143,
Other,2011,3.214980742037234,0.28046013861359076
Other,2012,,
Other,2013,,
Other,2014,0.4903533524174145,5.065187983907915
Other,2015,1.6087827001475037,2.0069682759310434
Other,2016,0.2179152698954509,1.8650915583106313
Other,2017,,
Other,2018,0.2758465607063478,0.2763319947045674
Other,2019,0.5646705808264945,1.2876830826304222
Other,2020,1.1105685336637428,0.9161368926740885
Other,2021,0.8785345564265545,1.2373303016000718
Other,2022,0.6307440464975586,2.0477318167974277
Other,2023,1.0981793162593547,1.7097839731480577
Public Administration,1996,2.031279399982932,1.6477817130200327
Public Administration,1997,0.42980532757975687,1.9659085285981577
Public Administration,1998,0.8919308503568355,1.0441766359005649
Public Administration,1999,1.7363544127255026,0.7011643159263534
Public Administration,2000,0.6517483014672607,1.381022918647899
Public Administration,2001,0.005322747118207835,0.17762580090183638
Public Administration,2002,0.5188796305417155,0.33765833662862027
Public Administration,2003,0.23292059312882427,0.3760156789343899
Public Administration,2004,0.9386151530025226,0.6686681215233523
Public Administration,2005,0.15994202891734935,0.2569717994214458
Public Administration,2006,0.4921411568221613,1.5219603485823714
Public Administration,2007,0.8671637805541088,1.449006836337276
Public Administration,2008,0.24700042474277087,1.0936333847941135
Public Administration,2009,1.388362165902304,1.4934017253559329
Public Administration,2010,0.6453668818036706,2.1725709253351617
Public Administration,2011,1.2055370832996442,1.155034998590874
Public Administration,2012,1.3928578460673235,1.2126015500979566
Public Administration,2013,1.5881523417298304,2.5999937082181006
Public Administration,2014,0.9781139163870716,2.221767581974267
Public Administration,2015,1.7545380524352021,2.876600840247297
Public Administration,2016,1.3076616537289563,2.1702846627903645
Public Administration,2017,0.8033211623328611,3.788452529371354
Public Administration,2018,0.7968417613450075,2.7631997674123614
Public Administration,2019,1.5308923111050405,1.5716012821294278
Public Administration,2020,1.584744537701274,2.983492303675313
Public Administration,2021,1.3219209821513376,2.1970869382664335
Public Administration,2022,0.7098124699798711,1.6882521230933245
Public Administration,2023,1.0368040452187715,1.5977183593875883
Retail Trade,1996,1.3071984572860789,1.7502703637112766
Retail Trade,1997,0.7213227712777736,1.3218822491960558
Retail Trade,1998,1.0321215841650062,1.082684160742639
Retail Trade,1999,1.3626264204606655,1.5958901803745915
Retail Trade,2000,0.7070655860621206,1.470137390546796
Retail Trade,2001,0.7038182685121259,1.2388544152725753
Retail Trade,2002,0.8250277506358388,1.4350030299499845
Retail Trade,2003,0.979449828753179,1.1288416272474944
Retail Trade,2004,1.0292759654829815,1.3885989723070558
Retail Trade,2005,1.0648784970388046,1.6247668483286213
Retail Trade,2006,1.2887791946390592,1.66259591982335
Retail Trade,2007,1.151494607074666,1.4861969194876075
Retail Trade,2008,0.8964112432522922,1.046222485966116
Retail Trade,2009,1.8842932414867741,2.618240244744347
Retail Trade,2010,1.7285644123243706,2.9886883856730395
Retail Trade,2011,1.220360702581308,0.94946088626879
Retail Trade,2012,1.03476266843473,0.9178578658400293
Retail Trade,2013,1.0833743825844147,1.8340549721561685
Retail Trade,2014,1.5061025670316135,1.3264466157502108
Retail Trade,2015,0.8642041041428616,1.7586079925633145
Retail Trade,2016,0.8741230713696141,1.763079138891602
Retail Trade,2017,1.1676880775056782,2.7521216518061244
Retail Trade,2018,0.819265198821711,1.537591098735574
Retail Trade,2019,1.2970328755973457,1.2712210179091468
Retail Trade,2020,1.9612262819475814,1.4336124215365933
Retail Trade,2021,1.3929291867394993,1.5414090727161573
Retail Trade,2022,0.9308700098812608,0.9027144141952956
Retail Trade,2023,1.4529628858356225,0.9054632361322359
Services,1996,1.7408258066397468,2.004206603675114
Services,1997,1.4134601066506205,1.8172686512411513
Services,1998,1.2282106488266564,1.6709740311972472
Services,1999,1.451667265836067,2.30595255046656
Services,2000,1.504581188966572,2.5206108945695056
Services,2001,1.9915721497741943,2.020511280933134
Services,2002,1.669567762363848,2.118650163763676
Services,2003,1.180607430530538,1.6253478369640368
Services,2004,1.090069455693067,2.503709357621444
Services,2005,1.8851226529402132,2.5898195553550187
Services,2006,1.4808054266014146,2.086067713977765
Services,2007,1.3786728463212359,1.6630658828659022
Services,2008,1.2009329233959545,1.0883447724554034
Services,2009,1.3566664408758453,1.3202749180278914
Services,2010,1.269005449415319,1.8366801572862899
Services,2011,1.2139658536509064,1.056305310899477
Services,2012,1.2879712483166776,1.1336867673898046
Services,2013,1.3623560260154015,3.0391405522124995
Services,2014,0.9913980919399553,1.8133154360391324
Services,2015,1.018550913062565,3.0557431416192014
Services,2016,1.1569725379333002,1.7041324098100452
Services,2017,1.1006778495360972,2.998181427209689
Services,2018,1.1277516934089846,2.1901504099324027
Services,2019,1.4367060477458269,0.9555317426731353
Services,2020,1.3971485302903246,1.1256415500662773
Services,2021,1.5970074555393754,2.8094191239471797
Services,2022,1.1269323196313026,2.9575020258097235
Services,2023,1.225164516156876,1.166930343728231
Transportation & Utilities,1996,1.1161426975039155,1.7578169976689264
Transportation & Utilities,1997,0.9779115385782008,1.4518977540843931
Transportation & Utilities,1998,0.8696759912687752,1.165187987994576
Transportation & Utilities,1999,0.9245554245041743,1.3286403079094655
Transportation & Utilities,2000,0.5810620714323337,1.5329403416981522
Transportation & Utilities,2001,0.5952546621111037,1.4184906897253713
Transportation & Utilities,2002,0.8172486580415751,1.3944386048603674
Transportation & Utilities,2003,0.8031419512085615,1.3186352753900672
Transportation & Utilities,2004,0.905966493936572,1.6079557510341342
Transportation & Utilities,2005,1.0258827004873132,1.1929352566258693
Transportation & Utilities,2006,1.0151447028363916,1.608198775868727
Transportation & Utilities,2007,1.0347595711533606,1.5264568200288071
Transportation & Utilities,2008,0.9156239219227456,1.007001888402849
Transportation & Utilities,2009,0.8842430407585526,1.3570475771219497
Transportation & Utilities,2010,0.7364500291877332,1.6455941277272665
Transportation & Utilities,2011,1.0309486526762006,1.0813544160282238
Transportation & Utilities,2012,0.8003278931437963,0.8789421880013069
Transportation & Utilities,2013,1.1440360825162534,1.6538893067161762
Transportation & Utilities,2014,0.9342691706003217,1.2765155525138763
Transportation & Utilities,2015,1.382707017174867,1.7540658735593682
Transportation & Utilities,2016,1.0296247174492255,1.8638012605940963
Transportation & Utilities,2017,0.9610797794753877,2.245808041618334
Transportation & Utilities,2018,0.7045290496387964,1.1527621268314523
Transportation & Utilities,2019,1.0317894078978596,0.805153750495726
Transportation & Utilities,2020,1.0380253803562818,1.0443974989809297
Transportation & Utilities,2021,1.0416716896328442,1.6456371623248989
Transportation & Utilities,2022,0.8557819887183503,0.8012039159292519
Transportation & Utilities,2023,1.110620382878306,0.9404767237793085
Unknown,1997,,
Unknown,1998,,
Unknown,1999,,
Unknown,2000,,
Unknown,2001,,
Unknown,2002,,
Unknown,2003,,
Unknown,2004,,
Unknown,2005,,
Unknown,2010,,
Unknown,2011,,
Unknown,2012,,
Unknown,2013,,
Unknown,2014,0.1226847024610251,
Unknown,2017,,
Unknown,2018,1.0829296078376505,1.9266956411311662
Unknown,2019,2.770525163903374,3.780787786391997
Unknown,2020,0.0740921911031732,0.046615169724831235
Unknown,2021,,
Unknown,2022,0.5984675301741169,1.8852667734052115
Unknown,2023,2.068150633633838,0.630194758131954
Wholesale Trade,1996,1.399866440091082,1.5940481915363258
Wholesale Trade,1997,1.0872744276393378,1.3758469327012917
Wholesale Trade,1998,1.15822083692241,1.7028673951848967
Wholesale Trade,1999,1.1388597395057465,1.6615648034878971
Wholesale Trade,2000,0.51694780588827,2.0827290005105032
Wholesale Trade,2001,1.0885134916667634,1.6064606683263516
Wholesale Trade,2002,0.7196897781365077,1.1668408887047552
Wholesale Trade,2003,0.8491353029480067,1.1041163232526128
Wholesale Trade,2004,1.2493238434112912,2.0556189565232077
Wholesale Trade,2005,1.6098924703658444,2.22132967407777
Wholesale Trade,2006,1.8660325039154455,2.2042483192295834
Wholesale Trade,2007,1.391855557839678,2.028666057500956
Wholesale Trade,2008,0.9147878500521008,1.2147882019566976
Wholesale Trade,2009,1.2737989251497528,1.5538678440686056
Wholesale Trade,2010,1.1254785934969616,2.377587688050133
Wholesale Trade,2011,1.3968473956300957,0.885503820204442
Wholesale Trade,2012,1.25217957981669,1.0837626009985064
Wholesale Trade,2013,1.0576890245555324,1.5133047286963632
Wholesale Trade,2014,1.2819506162074725,1.173607453547987
Wholesale Trade,2015,0.8461250334627665,1.9476487839551937
Wholesale Trade,2016,1.2161751231150701,2.0182461794596303
Wholesale Trade,2017,1.6662820354051642,2.431883393472396
Wholesale Trade,2018,1.092413030290446,1.4318363669781378
Wholesale Trade,2019,1.316850009991814,1.0050109360359796
Wholesale Trade,2020,1.535469617911638,1.3250190107812263
Wholesale Trade,2021,1.59406198257583,3.088448184798688
Wholesale Trade,2022,1.0166139408148096,1.0892006509165801
Wholesale Trade,2023,1.303238497089721,0.961165316415589
