date,quintile,ret_ew,ret_vw,avg_ivol,n_stocks
1997-12-31,2,0.010218945,0.015648081073031714,0.06527007147796174,200
1997-12-31,3,-0.008751450000000001,0.02174004539508186,0.08837200149946701,200
1997-12-31,4,-0.030310400000000008,-0.019905927670801436,0.12459783857244036,200
1997-12-31,5,-0.089377575,-0.020925091253741528,0.21994697427534068,201
1998-01-30,1,,0.0,0.04164302209309718,201
1998-01-30,2,,0.0,0.06527007147796174,200
1998-01-30,3,,0.0,0.08837200149946701,200
1998-01-30,4,,0.0,0.12459783857244036,200
1998-01-30,5,,0.0,0.220278200293343,200
1998-02-27,1,,0.0,0.04000733831217237,200
1998-02-27,2,,0.0,0.06127462072574758,199
1998-02-27,3,,0.0,0.08476102740507042,199
1998-02-27,4,,0.0,0.11986142671174443,199
1998-02-27,5,,0.0,0.20953580076139378,200
1998-03-31,1,0.043480896039603964,0.050797657205392935,0.037908841655834205,202
1998-03-31,2,0.04041271641791045,0.059897649627610156,0.06010972671974408,201
1998-03-31,3,0.025382199004975126,0.07206176254932627,0.08338899340795636,201
1998-03-31,4,0.0394698407960199,0.10940611342268086,0.11782966724869039,201
1998-03-31,5,0.09037359296482411,0.1543957335536787,0.21471403019080884,201
1998-04-30,1,0.001696217821782179,0.010854782823702582,0.03722321948112118,202
1998-04-30,2,0.005591311881188119,0.017730916788342026,0.059519925212061175,202
1998-04-30,3,0.0017459154228855736,-0.006208920589242533,0.08072437077721063,201
1998-04-30,4,0.013811678217821782,0.03142003706704906,0.11672596577724247,202
1998-04-30,5,0.0815904504950495,-0.011866331349521399,0.22483747790829306,202
1998-05-29,1,,0.0,0.03722321948112118,202
1998-05-29,2,,0.0,0.059473295904275476,201
1998-05-29,3,,0.0,0.08076083610667577,202
1998-05-29,4,,0.0,0.11683394321531633,201
1998-05-29,5,,0.0,0.22483747790829306,202
1998-06-30,1,0.008771157635468079,0.04496321254724628,0.0369733873465806,204
1998-06-30,2,0.006285955665024731,0.04357464752965085,0.05944024095909139,204
1998-06-30,3,-0.012268566502462953,-0.008644272231549696,0.08129832242908544,204
1998-06-30,4,-0.04292337623762366,-0.0007473610146932139,0.1170986865107275,204
1998-06-30,5,-0.03817264851485138,0.022071464830048636,0.22089520551537703,204
1998-07-31,1,-0.04228286274509804,-0.002287211347585201,0.03664660132368191,204
1998-07-31,2,-0.05319085221674877,-0.033774309094170576,0.06035575235544895,203
1998-07-31,3,-0.07173570443349754,-0.005236151818320018,0.08209640723066058,203
1998-07-31,4,-0.09392097536945813,-0.1056305666144319,0.11683445626737812,203
1998-07-31,5,-0.08314028921568628,-0.024301029049262596,0.21458664488023224,204
1998-08-31,1,-0.13122134466019417,-0.14215486970951616,0.040427385259903886,208
1998-08-31,2,-0.14615053140096615,-0.14409845415277356,0.0636500510699336,207
1998-08-31,3,-0.18975795631067965,-0.16728322860645903,0.08644978230533878,207
1998-08-31,4,-0.2241954685990338,-0.19366103414106695,0.12072354849742871,207
1998-08-31,5,-0.24867584541062807,-0.23637500998259586,0.2214202813086623,208
1998-09-30,1,0.027531184834123222,0.05191158759402917,0.04471825222746859,211
1998-09-30,2,0.03729635545023696,0.029293305834330263,0.06784870134762501,211
1998-09-30,3,0.047603327014218016,0.1174524965457137,0.08994246246098828,211
1998-09-30,4,0.03364966350710901,-0.008000709265652033,0.12570835606748762,211
1998-09-30,5,0.14771634134615383,0.28185803316880925,0.23021182071821772,211
1998-10-30,1,,0.0,0.04471825222746859,211
1998-10-30,2,,0.0,0.06780122774125648,210
1998-10-30,3,,0.0,0.08981447651181376,211
1998-10-30,4,,0.0,0.12538285293704202,210
1998-10-30,5,,0.0,0.23014042017659364,211
1998-11-30,1,0.026042358490566037,0.061955509330764526,0.04534238276898609,212
1998-11-30,2,0.042369699999999996,0.05742588018022049,0.06960569267355927,212
1998-11-30,3,0.031519123222748816,0.05585799952303184,0.09260567246479155,211
1998-11-30,4,0.016463325471698112,0.066420126742196,0.1325142530351628,212
1998-11-30,5,0.11076359615384616,0.14496971726013624,0.2455530161274911,212
1998-12-31,1,0.01706259813084112,0.043584542015972796,0.04517963390027386,215
1998-12-31,2,0.012120349056603774,0.030209713374082084,0.0721654509848848,214
1998-12-31,3,-0.0017078878504672905,0.08575724772915855,0.09695697922250944,214
1998-12-31,4,-0.01964291549295775,0.10244117716532389,0.141028732740068,214
1998-12-31,5,0.059564042452830174,0.09949112681237214,0.26056810822920384,214
1999-01-29,1,,0.0,0.04524849219041926,214
1999-01-29,2,,0.0,0.07213245543106718,213
1999-01-29,3,,0.0,0.09687087969243509,213
1999-01-29,4,,0.0,0.14079296162350813,213
1999-01-29,5,,0.0,0.259971620394072,214
1999-02-26,1,,0.0,0.04516747381704227,213
1999-02-26,2,,0.0,0.07203710938295071,213
1999-02-26,3,,0.0,0.0967198683660821,213
1999-02-26,4,,0.0,0.14053974894291305,213
1999-02-26,5,,0.0,0.25955965248938,213
1999-03-31,1,-0.017396616822429902,0.036989818593541446,0.046595706617056434,215
1999-03-31,2,-0.017314705607476638,0.03319758881970343,0.073916548510333,215
1999-03-31,3,-0.034777200934579436,0.029142230323222575,0.1005377941710877,215
1999-03-31,4,-0.03480971495327103,0.06986020841075263,0.1446320418698695,215
1999-03-31,5,0.1046580663507109,0.0991800161645639,0.27925796163555405,215
1999-04-30,1,0.017672425925925925,0.020608432744961647,0.04815674541950373,216
1999-04-30,2,0.042018802816901415,0.05322910552468423,0.0790021920085846,215
1999-04-30,3,0.06529540930232558,0.09096489884388523,0.10957202827917734,215
1999-04-30,4,0.1058325352112676,0.129633650791076,0.15304780121172118,215
1999-04-30,5,0.21068930331753555,0.2719910222211594,0.28948883253341046,215
1999-05-28,1,,0.0,0.04807590388201871,215
1999-05-28,2,,0.0,0.07887703488491266,215
1999-05-28,3,,0.0,0.10931770741898997,214
1999-05-28,4,,0.0,0.15248806498740922,215
1999-05-28,5,,0.0,0.277407700174366,215
1999-06-30,1,0.008836358139534884,0.04246624163724866,0.049108040276618053,215
1999-06-30,2,0.021673588785046726,0.040026143284436294,0.0799880416638488,214
1999-06-30,3,0.029512772093023252,0.04712579770982342,0.1109026307403772,215
1999-06-30,4,0.044043892523364485,0.07824248766785535,0.15527600457748608,214
1999-06-30,5,0.032228441314553984,0.21974458100804603,0.2793034261593267,215
1999-07-30,1,,0.0,0.049108040276618053,215
1999-07-30,2,,0.0,0.0799880416638488,214
1999-07-30,3,,0.0,0.11080917127766027,214
1999-07-30,4,,0.0,0.1550015347066102,214
1999-07-30,5,,0.0,0.279069121420907,215
1999-08-31,1,-0.038017042056074764,-0.020404613457317887,0.04596626006617299,215
1999-08-31,2,-0.05098373953488373,-0.07745056384184303,0.07793936842428471,215
1999-08-31,3,-0.06289216822429906,-0.03136266258469057,0.10995160813435673,215
1999-08-31,4,-0.020243201877934266,0.014015353872327344,0.1551997788660892,215
1999-08-31,5,-0.019008788732394373,-0.002629749365897667,0.28106805769409965,215
1999-09-30,1,-0.04630718309859155,-0.016394729162116227,0.04277455632343442,214
1999-09-30,2,-0.03788753521126761,-0.03555793759313794,0.07435386743471653,214
1999-09-30,3,-0.03029259154929577,-0.006982726294438637,0.10613040135322994,214
1999-09-30,4,-0.02098376056338028,0.01179449730832004,0.1499662256946968,214
1999-09-30,5,0.022111276995305164,0.09275814473536241,0.27703805370734763,214
1999-10-29,1,,0.0,0.04286205410966906,213
1999-10-29,2,,0.0,0.07432806395019921,213
1999-10-29,3,,0.0,0.10605135354101171,213
1999-10-29,4,,0.0,0.14982293004528088,213
1999-10-29,5,,0.0,0.2773393486231445,213
1999-11-30,1,-0.008467556074766356,0.005715487534534703,0.042960369672462945,215
1999-11-30,2,-0.004343827906976744,-0.011506066655031622,0.0760767031286991,215
1999-11-30,3,0.005943976635514023,0.06258812281743002,0.1082503871563148,215
1999-11-30,4,0.04900689302325582,0.0721438308238183,0.1545051662628282,215
1999-11-30,5,0.32908945971563974,0.3155973988070365,0.31666030027458675,215
1999-12-31,1,-0.014076130232558139,0.07665870043756798,0.044506664363427394,215
1999-12-31,2,-0.005018102803738315,0.018143972265882914,0.07682692216899863,214
1999-12-31,3,0.021675177570093462,-0.016033393812622754,0.10754737053683178,215
1999-12-31,4,0.0393539765258216,0.12846930026490846,0.15289087440570734,214
1999-12-31,5,0.20641666822429905,0.43814333038314607,0.3189890167900572,215
2000-01-31,1,-0.0403006866359446,-0.03923408274059871,0.04772165669137858,217
2000-01-31,2,-0.051124800925925834,-0.07547921571743857,0.0807463666702772,217
2000-01-31,3,-0.024097539906103187,-0.011211450394262922,0.11263041226246336,216
2000-01-31,4,0.017819693023255916,0.1045655604140939,0.16085570272730718,217
2000-01-31,5,0.27864914883720937,-0.037772371722230524,0.3466528850383267,217
2000-02-29,1,-0.03371650228310503,-0.07421119444958982,0.050940027082182426,219
2000-02-29,2,-0.03519967741935484,-0.07224284913111668,0.08465580049035402,218
2000-02-29,3,0.004049616438356163,-0.005021473780141117,0.11891517020646694,219
2000-02-29,4,0.03739041474654378,0.0948089952770042,0.16977534776464995,218
2000-02-29,5,0.3756438785046729,0.5565195827648316,0.36852300754675443,219
2000-03-31,1,0.007442461187214713,0.10218887970667537,0.054634352178440634,219
2000-03-31,2,0.04830135023041485,0.14474231947138366,0.0876998290651164,218
2000-03-31,3,0.06664237442922384,0.12124011557141919,0.11947081613374445,219
2000-03-31,4,0.052785663594470136,0.10441978058639502,0.17070290183370246,218
2000-03-31,5,0.014491543378995525,0.028613497482642664,0.37490087908986386,219
2000-04-28,1,,0.0,0.054634352178440634,219
2000-04-28,2,,0.0,0.0876998290651164,218
2000-04-28,3,,0.0,0.11936828631129552,218
2000-04-28,4,,0.0,0.17066330981454314,218
2000-04-28,5,,0.0,0.37490087908986386,219
2000-05-31,1,-0.002993262443438915,0.008528636082130867,0.05249771176074667,221
2000-05-31,2,-0.014384744292237446,0.03163886868190782,0.08695290248604325,220
2000-05-31,3,-0.005906457013574667,0.000785112767911972,0.11773322377682759,221
2000-05-31,4,-0.001650715596330276,-0.05253862043044136,0.1692628054696319,220
2000-05-31,5,-0.11452682870370372,-0.05484572427907025,0.37625414211052943,221
2000-06-30,1,-0.010893826484018267,-0.009547889865647368,0.05301134263814703,221
2000-06-30,2,0.01026240454545454,0.0087388760175286,0.08951901928993646,220
2000-06-30,3,-0.018879150684931505,-0.03081695327149324,0.12151542218315871,220
2000-06-30,4,0.03442690410958905,0.07584412919212845,0.17315444868879856,220
2000-06-30,5,0.14996279357798167,0.32783526157752274,0.37990558201504593,220
2000-07-31,1,0.01885523529411765,0.07358392317083547,0.05621221319469127,221
2000-07-31,2,-0.0016400000000000004,0.019420729353459815,0.0922089532018508,221
2000-07-31,3,0.00931315596330275,-0.011301175958258584,0.12650489856731503,221
2000-07-31,4,-0.015906100000000003,-0.050541047932944144,0.1753272615593054,221
2000-07-31,5,-0.0627005137614679,-0.0931576220586314,0.374462219195634,221
2000-08-31,1,0.022047371040723976,0.08391594332512535,0.059638022222441814,221
2000-08-31,2,0.04240081363636364,0.05983262947531824,0.09589306520263835,220
2000-08-31,3,0.04694452727272728,0.05359073831398542,0.12880647426789157,221
2000-08-31,4,0.09408757142857144,0.17145035824040838,0.1797767690725895,220
2000-08-31,5,0.12861458371040724,0.25616182388173075,0.37918387380777097,221
2000-09-29,1,,0.0,0.059638022222441814,221
2000-09-29,2,,0.0,0.09589306520263835,220
2000-09-29,3,,0.0,0.12870723994889965,220
2000-09-29,4,,0.0,0.1799845839584938,220
2000-09-29,5,,0.0,0.37989486489970625,220
2000-10-31,1,-0.018890606334841624,-0.004570442490075729,0.058473968428989304,221
2000-10-31,2,-0.010614349999999996,-0.004030905568284022,0.09582142658628773,220
2000-10-31,3,-0.028854073732718893,-0.00442872318160222,0.12990323497635778,220
2000-10-31,4,-0.05032567727272727,-0.013699285994222625,0.18154748288305747,220
2000-10-31,5,-0.12241764840182648,-0.06603850625509888,0.37822503534274793,221
2000-11-30,1,-0.009061381165919286,-0.03649978065267659,0.058652023991862666,223
2000-11-30,2,-0.02928115315315315,-0.028899020794159614,0.09557540118282132,222
2000-11-30,3,-0.056925149321266966,-0.012031115247569705,0.13034249155047983,223
2000-11-30,4,-0.11184625339366515,-0.14302582981966738,0.17836056993912902,222
2000-11-30,5,-0.23477989592760182,-0.16995704511926837,0.3416023611938378,223
2000-12-29,1,,0.0,0.058652023991862666,223
2000-12-29,2,,0.0,0.09557540118282132,222
2000-12-29,3,,0.0,0.130253868551253,222
2000-12-29,4,,0.0,0.1780588694325491,222
2000-12-29,5,,0.0,0.34079892267365075,223
2001-01-31,1,0.02533572850678733,0.009941098545988014,0.059378522118086724,222
2001-01-31,2,0.030473917431192668,-0.010070245073526635,0.09671267717999774,222
2001-01-31,3,0.0716378090909091,0.09712246343826417,0.13551529578761806,222
2001-01-31,4,0.17169513364055303,0.11452332579227009,0.18770364820773938,222
2001-01-31,5,0.5936651009174312,0.30515345256155796,0.3718444634466548,222
2001-02-28,1,0.005702403587443946,-0.02851896709071079,0.06055843631901247,223
2001-02-28,2,-0.009107846153846149,-0.04762516499890598,0.09768977119035241,222
2001-02-28,3,-0.0239609185520362,-0.09856542536945768,0.13632534026940932,222
2001-02-28,4,-0.06175232876712328,-0.06403562167979492,0.18679701252189004,222
2001-02-28,5,-0.16130158904109587,-0.19305648066442888,0.3629352543678054,222
2001-03-30,1,,0.0,0.05694927380200153,222
2001-03-30,2,,0.0,0.09343936599048078,222
2001-03-30,3,,0.0,0.13067462235303856,221
2001-03-30,4,,0.0,0.18054472662808027,222
2001-03-30,5,,0.0,0.3398996355348036,222
2001-04-30,1,0.029502165919282515,0.05683634765337915,0.053443888714796585,223
2001-04-30,2,0.04656863963963964,0.055049754531305055,0.08791617564058253,222
2001-04-30,3,0.07974919545454547,0.06010544301612506,0.12390450320223774,222
2001-04-30,4,0.09946599082568806,0.12357949173083897,0.17446689501671975,222
2001-04-30,5,0.16056239906103284,0.2559363262202119,0.3304236084213067,222
2001-05-31,1,0.03412590134529148,0.020000163100795998,0.05467954567171939,223
2001-05-31,2,0.03458139461883408,0.013740952871195162,0.08824387007749647,223
2001-05-31,3,0.052424411764705886,0.021879363697035734,0.1229650220516273,222
2001-05-31,4,0.06881862895927601,0.022356813206451824,0.17610032139323953,223
2001-05-31,5,0.1636770366972477,6.96044262928552e-05,0.3357529301003543,223
2001-06-29,1,,0.0,0.05459845517810397,222
2001-06-29,2,,0.0,0.08803443874854452,222
2001-06-29,3,,0.0,0.12267969631662146,222
2001-06-29,4,,0.0,0.17561250041350862,222
2001-06-29,5,,0.0,0.3342686638776268,222
2001-07-31,1,0.0060155610859728495,-0.017076912148660077,0.04915829381038165,221
2001-07-31,2,0.009508470588235292,0.0036836956092734,0.08116265197955845,221
2001-07-31,3,-0.010439675799086758,0.05085350004064499,0.11483769893304889,220
2001-07-31,4,-0.03335469683257919,0.029532050648633824,0.16754748404559588,221
2001-07-31,5,-0.05401535454545453,-0.07388629553256697,0.33391409362644253,221
2001-08-31,1,-0.005287040540540541,-0.05160287530236849,0.0466770536846933,222
2001-08-31,2,-0.02155306334841629,-0.056884200765968965,0.07647699180950085,221
2001-08-31,3,-0.04203066515837104,-0.09474821429882274,0.10965604945748357,222
2001-08-31,4,-0.037444522935779816,-0.05222539756735703,0.16150495322525824,221
2001-08-31,5,-0.0238202443438914,-0.05637205597170114,0.31859751044073614,222
2001-09-28,1,,0.0,0.046603221041523625,221
2001-09-28,2,,0.0,0.07634938425330952,221
2001-09-28,3,,0.0,0.10938436543043607,221
2001-09-28,4,,0.0,0.16145218051853585,221
2001-09-28,5,,0.0,0.3178749890281473,221
2001-10-31,1,0.010055328828828827,0.028548542152644605,0.046043911559789534,222
2001-10-31,2,0.03585437104072399,0.014513427362593062,0.07444203693966085,221
2001-10-31,3,0.06466804072398191,0.0417737918181988,0.109896307698402,221
2001-10-31,4,0.10653180275229358,0.04390664228776626,0.16173462274528483,221
2001-10-31,5,0.22140053456221195,0.3090050710857051,0.3389734707012569,222
2001-11-30,1,0.03518968636363637,0.0638937473756743,0.04593509169186006,221
2001-11-30,2,0.06356345701357466,0.08991548083509956,0.07605931769051,221
2001-11-30,3,0.07358610859728507,0.09603801096601441,0.11013704423075911,221
2001-11-30,4,0.0729260814479638,0.143035592920693,0.16427550773957547,221
2001-11-30,5,0.10986761574074075,0.17455435482321702,0.3554115596139034,221
2001-12-31,1,0.03176186486486486,0.02166610941533561,0.0478712055746582,222
2001-12-31,2,0.05137329864253394,0.04798185416163479,0.07752266085325796,221
2001-12-31,3,0.07632383561643835,0.06873896992068948,0.1122822457760092,221
2001-12-31,4,0.06536447058823529,0.05976691277223723,0.1658317363263993,221
2001-12-31,5,0.09750654205607476,0.13726557714081977,0.3534714427260456,221
2002-01-31,1,0.014087891402714933,-0.016964560069507445,0.043511404214443064,221
2002-01-31,2,0.007175627272727272,0.01642867188243803,0.0714555690892212,221
2002-01-31,3,0.011413249999999996,-0.014637407816478201,0.10356093024168822,220
2002-01-31,4,0.017111968181818177,0.0878903449169991,0.14999882219874738,221
2002-01-31,5,0.03427582790697673,-0.04238181377031846,0.3024180326670333,221
2002-02-28,1,0.010773959090909092,-0.0024692334625466654,0.04292037415482137,220
2002-02-28,2,0.010399926605504586,0.02999704038174908,0.0705534065757865,219
2002-02-28,3,-0.0028511461187214608,-0.01948856755553891,0.10197623453027459,220
2002-02-28,4,-0.014166493087557604,-0.03657032700235649,0.14827366168807876,219
2002-02-28,5,-0.10195093119266055,-0.16258765971373518,0.29053607701472817,220
2002-03-28,1,,0.0,0.042853585626682685,219
2002-03-28,2,,0.0,0.0704158311952645,218
2002-03-28,3,,0.0,0.10177761700574278,219
2002-03-28,4,,0.0,0.14825657913429857,218
2002-03-28,5,,0.0,0.29064810811883546,219
2002-04-30,1,0.01655505963302752,-0.03655315578127381,0.04167751053431515,218
2002-04-30,2,0.023614839449541285,-0.023439973680106457,0.06911038886413913,218
2002-04-30,3,0.034518999999999994,-0.013568725299018189,0.10039432398409566,218
2002-04-30,4,0.035001774193548385,-0.06779229455552846,0.14611905583807056,218
2002-04-30,5,0.014061180555555554,0.005451648222212295,0.28647173907455686,218
2002-05-31,1,0.002618559633027524,0.0007507975345998992,0.04140285010924826,218
2002-05-31,2,-0.008920953703703702,-0.008192929263228172,0.06643491422647492,217
2002-05-31,3,-0.024419097222222224,-0.0025699389912381115,0.09671556826611952,217
2002-05-31,4,-0.037156225806451615,-0.07869460292286248,0.13955908700499717,217
2002-05-31,5,-0.004502888888888891,-0.0722391130714424,0.26815428277722314,218
2002-06-28,1,,0.0,0.041341754769954976,217
2002-06-28,2,,0.0,0.0663408230220429,216
2002-06-28,3,,0.0,0.09665266451872302,217
2002-06-28,4,,0.0,0.13953551741036266,216
2002-06-28,5,,0.0,0.26820096354916334,217
2002-07-31,1,-0.0524881935483871,-0.08151230235499937,0.043594337874348896,217
2002-07-31,2,-0.09293494009216591,-0.0959574761257314,0.06899339480507269,217
2002-07-31,3,-0.131403599078341,-0.1071184609109026,0.0989976138477388,217
2002-07-31,4,-0.16620685253456224,-0.10301347201351485,0.14102805845422428,217
2002-07-31,5,-0.1597858418604651,-0.15172763600215328,0.27212360119185025,217
2002-08-30,1,,0.0,0.043594337874348896,217
2002-08-30,2,,0.0,0.06899339480507269,217
2002-08-30,3,,0.0,0.0989976138477388,217
2002-08-30,4,,0.0,0.14102805845422428,217
2002-08-30,5,,0.0,0.27212360119185025,217
2002-09-30,1,-0.056466834101382486,-0.09631816629842768,0.044108236460124114,217
2002-09-30,2,-0.06157971889400921,-0.07311695863413988,0.06945743609141866,217
2002-09-30,3,-0.06701282407407406,-0.06550976569499113,0.0979278951233189,216
2002-09-30,4,-0.07592604608294931,-0.11722420161487325,0.14042592648005636,217
2002-09-30,5,-0.1273845373831776,-0.10059875480048029,0.2647276155134486,217
2002-10-31,1,0.03607788425925926,0.08571259597120723,0.04378745879399741,217
2002-10-31,2,0.030745518518518516,0.11113076186095833,0.06886547655154288,216
2002-10-31,3,0.028321608294930873,0.04921457718595161,0.09443250464342055,217
2002-10-31,4,0.013499260465116274,0.12637355036066827,0.13553483778203887,216
2002-10-31,5,0.06559116981132075,0.132932722500479,0.24452003868231528,217
2002-11-29,1,,0.0,0.04377853044057283,216
2002-11-29,2,,0.0,0.06880647722187731,215
2002-11-29,3,,0.0,0.09423802081697365,216
2002-11-29,4,,0.0,0.13485258801134342,215
2002-11-29,5,,0.0,0.24110121107424062,216
2002-12-31,1,-0.016293259259259257,-0.051206766430416814,0.04118765575232186,216
2002-12-31,2,-0.022170291666666665,-0.038445199000381555,0.06463661651805455,216
2002-12-31,3,-0.030461237209302328,-0.062098876583732254,0.08868673590263515,216
2002-12-31,4,-0.05721398139534883,-0.05459486634720141,0.12363845154675615,216
2002-12-31,5,-0.048200197115384605,-0.05856155797875779,0.22043126606831737,216
2003-01-31,1,-0.012167550925925927,-0.026915305134152273,0.04022731110804095,216
2003-01-31,2,-0.017442098130841126,-0.018620652805083356,0.06303473490442207,215
2003-01-31,3,-0.033605416666666665,-0.045298822145397453,0.08612686024443954,216
2003-01-31,4,-0.031960728971962615,0.015927586633202324,0.12204621513067847,215
2003-01-31,5,0.041724089622641514,0.060763870468499306,0.218595423000329,216
2003-02-28,1,-0.012997949074074075,-0.020320345005755053,0.03914592376241756,216
2003-02-28,2,-0.013335171296296296,-0.021944220385448195,0.06207165494061103,216
2003-02-28,3,-0.027129376744186053,0.007208025638669943,0.08474534469693193,215
2003-02-28,4,-0.0386952,-0.012386178229163158,0.12004217252828857,216
2003-02-28,5,-0.01745682242990654,-0.040202950730079984,0.21934751767971084,216
2003-03-31,1,0.00984793953488372,0.0199576234126298,0.040727419504266386,216
2003-03-31,2,0.01291523148148148,0.029748230077886684,0.06299277001620887,216
2003-03-31,3,0.0004143551401869164,-0.004769071435807437,0.08649541792324726,216
2003-03-31,4,-0.004774211267605637,-0.01953578365671412,0.12270954927598508,216
2003-03-31,5,0.10353396682464454,0.12220243416523119,0.23064627477445018,216
2003-04-30,1,0.05873637962962963,0.10082711190950717,0.03802158245623705,216
2003-04-30,2,0.0514042910798122,0.08268432375778739,0.060402065880394075,215
2003-04-30,3,0.0824304139534884,0.08276966948540919,0.08348155935748311,215
2003-04-30,4,0.1030308878504673,0.1173436898170803,0.1206995729812077,215
2003-04-30,5,0.176277663507109,0.189925853377269,0.23337988884813063,215
